"REF_DATE","GEO","DGUID","Gender","Age group","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023","Canada","2016A000011124","Male","60 to 69 years","Total, by intensive care unit admittance","Number","223","units","0","v1478293991","1.2.7.5","172926","","","","0"
"2023","Canada","2016A000011124","Male","60 to 69 years","Yes, intensive care unit","Number","223","units","0","v1478293992","1.2.7.6","5374","","","","0"
"2023","Canada","2016A000011124","Male","60 to 69 years","No, intensive care unit","Number","223","units","0","v1478293993","1.2.7.7","67724","","","","0"
"2023","Canada","2016A000011124","Male","60 to 69 years","Not stated, intensive care unit","Number","223","units","0","v1478293994","1.2.7.8","99828","","","","0"
"2023","Canada","2016A000011124","Male","60 to 69 years","Total, by death status","Number","223","units","0","v1478293995","1.2.7.9","172926","","","","0"
"2023","Canada","2016A000011124","Male","60 to 69 years","Yes, deceased","Number","223","units","0","v1478293996","1.2.7.10","2718","","","","0"
"2023","Canada","2016A000011124","Male","60 to 69 years","No, not deceased","Number","223","units","0","v1478293997","1.2.7.11","106777","","","","0"
"2023","Canada","2016A000011124","Male","60 to 69 years","Not stated, deceased","Number","223","units","0","v1478293998","1.2.7.12","63431","","","","0"
"2023","Canada","2016A000011124","Male","70 to 79 years","Total, by hospitalization status","Number","223","units","0","v1478293999","1.2.8.1","121663","","","","0"
"2023","Canada","2016A000011124","Male","70 to 79 years","Yes, hospitalized","Number","223","units","0","v1478294000","1.2.8.2","28262","","","","0"
"2023","Canada","2016A000011124","Male","70 to 79 years","No, hospitalized","Number","223","units","0","v1478294001","1.2.8.3","27953","","","","0"
"2023","Canada","2016A000011124","Male","70 to 79 years","Not stated, hospitalized","Number","223","units","0","v1478294002","1.2.8.4","65448","","","","0"
"2023","Canada","2016A000011124","Male","70 to 79 years","Total, by intensive care unit admittance","Number","223","units","0","v1478294003","1.2.8.5","121663","","","","0"
"2023","Canada","2016A000011124","Male","70 to 79 years","Yes, intensive care unit","Number","223","units","0","v1478294004","1.2.8.6","5160","","","","0"
"2023","Canada","2016A000011124","Male","70 to 79 years","No, intensive care unit","Number","223","units","0","v1478294005","1.2.8.7","51055","","","","0"
"2023","Canada","2016A000011124","Male","70 to 79 years","Not stated, intensive care unit","Number","223","units","0","v1478294006","1.2.8.8","65448","","","","0"
"2023","Canada","2016A000011124","Male","70 to 79 years","Total, by death status","Number","223","units","0","v1478294007","1.2.8.9","121663","","","","0"
"2023","Canada","2016A000011124","Male","70 to 79 years","Yes, deceased","Number","223","units","0","v1478294008","1.2.8.10","4898","","","","0"
"2023","Canada","2016A000011124","Male","70 to 79 years","No, not deceased","Number","223","units","0","v1478294009","1.2.8.11","68455","","","","0"
"2023","Canada","2016A000011124","Male","70 to 79 years","Not stated, deceased","Number","223","units","0","v1478294010","1.2.8.12","48310","","","","0"
"2023","Canada","2016A000011124","Male","80 years and over","Total, by hospitalization status","Number","223","units","0","v1478294011","1.2.9.1","125194","","","","0"
"2023","Canada","2016A000011124","Male","80 years and over","Yes, hospitalized","Number","223","units","0","v1478294012","1.2.9.2","36791","","","","0"
"2023","Canada","2016A000011124","Male","80 years and over","No, hospitalized","Number","223","units","0","v1478294013","1.2.9.3","27245","","","","0"
"2023","Canada","2016A000011124","Male","80 years and over","Not stated, hospitalized","Number","223","units","0","v1478294014","1.2.9.4","61158","","","","0"
"2023","Canada","2016A000011124","Male","80 years and over","Total, by intensive care unit admittance","Number","223","units","0","v1478294015","1.2.9.5","125194","","","","0"
"2023","Canada","2016A000011124","Male","80 years and over","Yes, intensive care unit","Number","223","units","0","v1478294016","1.2.9.6","2675","","","","0"
"2023","Canada","2016A000011124","Male","80 years and over","No, intensive care unit","Number","223","units","0","v1478294017","1.2.9.7","61361","","","","0"
"2023","Canada","2016A000011124","Male","80 years and over","Not stated, intensive care unit","Number","223","units","0","v1478294018","1.2.9.8","61158","","","","0"
"2023","Canada","2016A000011124","Male","80 years and over","Total, by death status","Number","223","units","0","v1478294019","1.2.9.9","125194","","","","0"
"2023","Canada","2016A000011124","Male","80 years and over","Yes, deceased","Number","223","units","0","v1478294020","1.2.9.10","10080","","","","0"
"2023","Canada","2016A000011124","Male","80 years and over","No, not deceased","Number","223","units","0","v1478294021","1.2.9.11","66470","","","","0"
"2023","Canada","2016A000011124","Male","80 years and over","Not stated, deceased","Number","223","units","0","v1478294022","1.2.9.12","48644","","","","0"
"2023","Canada","2016A000011124","Male","Not stated, age group","Total, by hospitalization status","Number","223","units","0","v1478294023","1.2.10.1","1369","","","","0"
"2023","Canada","2016A000011124","Male","Not stated, age group","Yes, hospitalized","Number","223","units","0","v1478294024","1.2.10.2","598","","","","0"
"2023","Canada","2016A000011124","Male","Not stated, age group","No, hospitalized","Number","223","units","0","v1478294025","1.2.10.3","346","","","","0"
"2023","Canada","2016A000011124","Male","Not stated, age group","Not stated, hospitalized","Number","223","units","0","v1478294026","1.2.10.4","425","","","","0"
"2023","Canada","2016A000011124","Male","Not stated, age group","Total, by intensive care unit admittance","Number","223","units","0","v1478294027","1.2.10.5","1369","","","","0"
"2023","Canada","2016A000011124","Male","Not stated, age group","Yes, intensive care unit","Number","223","units","0","v1478294028","1.2.10.6","403","","","","0"
"2023","Canada","2016A000011124","Male","Not stated, age group","No, intensive care unit","Number","223","units","0","v1478294029","1.2.10.7","541","","","","0"
"2023","Canada","2016A000011124","Male","Not stated, age group","Not stated, intensive care unit","Number","223","units","0","v1478294030","1.2.10.8","425","","","","0"
"2023","Canada","2016A000011124","Male","Not stated, age group","Total, by death status","Number","223","units","0","v1478294031","1.2.10.9","1369","","","","0"
"2023","Canada","2016A000011124","Male","Not stated, age group","Yes, deceased","Number","223","units","0","v1478294032","1.2.10.10","825","","","","0"
"2023","Canada","2016A000011124","Male","Not stated, age group","No, not deceased","Number","223","units","0","v1478294033","1.2.10.11","368","","","","0"
"2023","Canada","2016A000011124","Male","Not stated, age group","Not stated, deceased","Number","223","units","0","v1478294034","1.2.10.12","176","","","","0"
"2023","Canada","2016A000011124","Female","Total, all age groups","Total, by hospitalization status","Number","223","units","0","v1478294035","1.3.1.1","2327545","","","","0"
"2023","Canada","2016A000011124","Female","Total, all age groups","Yes, hospitalized","Number","223","units","0","v1478294036","1.3.1.2","111404","","","","0"
"2023","Canada","2016A000011124","Female","Total, all age groups","No, hospitalized","Number","223","units","0","v1478294037","1.3.1.3","746352","","","","0"
"2023","Canada","2016A000011124","Female","Total, all age groups","Not stated, hospitalized","Number","223","units","0","v1478294038","1.3.1.4","1469789","","","","0"
"2023","Canada","2016A000011124","Female","Total, all age groups","Total, by intensive care unit admittance","Number","223","units","0","v1478294039","1.3.1.5","2327545","","","","0"
"2023","Canada","2016A000011124","Female","Total, all age groups","Yes, intensive care unit","Number","223","units","0","v1478294040","1.3.1.6","13249","","","","0"
"2023","Canada","2016A000011124","Female","Total, all age groups","No, intensive care unit","Number","223","units","0","v1478294041","1.3.1.7","844507","","","","0"
"2023","Canada","2016A000011124","Female","Total, all age groups","Not stated, intensive care unit","Number","223","units","0","v1478294042","1.3.1.8","1469789","","","","0"
"2023","Canada","2016A000011124","Female","Total, all age groups","Total, by death status","Number","223","units","0","v1478294043","1.3.1.9","2327545","","","","0"
"2023","Canada","2016A000011124","Female","Total, all age groups","Yes, deceased","Number","223","units","0","v1478294044","1.3.1.10","16437","","","","0"
"2023","Canada","2016A000011124","Female","Total, all age groups","No, not deceased","Number","223","units","0","v1478294045","1.3.1.11","1440622","","","","0"
"2023","Canada","2016A000011124","Female","Total, all age groups","Not stated, deceased","Number","223","units","0","v1478294046","1.3.1.12","870486","","","","0"
"2023","Canada","2016A000011124","Female","0 to 19 years","Total, by hospitalization status","Number","223","units","0","v1478294047","1.3.2.1","359673","","","","0"
"2023","Canada","2016A000011124","Female","0 to 19 years","Yes, hospitalized","Number","223","units","0","v1478294048","1.3.2.2","4473","","","","0"
"2023","Canada","2016A000011124","Female","0 to 19 years","No, hospitalized","Number","223","units","0","v1478294049","1.3.2.3","135256","","","","0"
"2023","Canada","2016A000011124","Female","0 to 19 years","Not stated, hospitalized","Number","223","units","0","v1478294050","1.3.2.4","219944","","","","0"
"2023","Canada","2016A000011124","Female","0 to 19 years","Total, by intensive care unit admittance","Number","223","units","0","v1478294051","1.3.2.5","359673","","","","0"
"2023","Canada","2016A000011124","Female","0 to 19 years","Yes, intensive care unit","Number","223","units","0","v1478294052","1.3.2.6","407","","","","0"
"2023","Canada","2016A000011124","Female","0 to 19 years","No, intensive care unit","Number","223","units","0","v1478294053","1.3.2.7","139322","","","","0"
"2023","Canada","2016A000011124","Female","0 to 19 years","Not stated, intensive care unit","Number","223","units","0","v1478294054","1.3.2.8","219944","","","","0"
"2023","Canada","2016A000011124","Female","0 to 19 years","Total, by death status","Number","223","units","0","v1478294055","1.3.2.9","359673","","","","0"
"2023","Canada","2016A000011124","Female","0 to 19 years","Yes, deceased","Number","223","units","0","v1478294056","1.3.2.10","0","","","","0"
"2023","Canada","2016A000011124","Female","0 to 19 years","No, not deceased","Number","223","units","0","v1478294057","1.3.2.11","224067","","","","0"
"2023","Canada","2016A000011124","Female","0 to 19 years","Not stated, deceased","Number","223","units","0","v1478294058","1.3.2.12","135606","","","","0"
"2023","Canada","2016A000011124","Female","20 to 29 years","Total, by hospitalization status","Number","223","units","0","v1478294059","1.3.3.1","410192","","","","0"
"2023","Canada","2016A000011124","Female","20 to 29 years","Yes, hospitalized","Number","223","units","0","v1478294060","1.3.3.2","6091","","","","0"
"2023","Canada","2016A000011124","Female","20 to 29 years","No, hospitalized","Number","223","units","0","v1478294061","1.3.3.3","135770","","","","0"
"2023","Canada","2016A000011124","Female","20 to 29 years","Not stated, hospitalized","Number","223","units","0","v1478294062","1.3.3.4","268331","","","","0"
"2023","Canada","2016A000011124","Female","20 to 29 years","Total, by intensive care unit admittance","Number","223","units","0","v1478294063","1.3.3.5","410192","","","","0"
"2023","Canada","2016A000011124","Female","20 to 29 years","Yes, intensive care unit","Number","223","units","0","v1478294064","1.3.3.6","437","","","","0"
"2023","Canada","2016A000011124","Female","20 to 29 years","No, intensive care unit","Number","223","units","0","v1478294065","1.3.3.7","141424","","","","0"
"2023","Canada","2016A000011124","Female","20 to 29 years","Not stated, intensive care unit","Number","223","units","0","v1478294066","1.3.3.8","268331","","","","0"
"2023","Canada","2016A000011124","Female","20 to 29 years","Total, by death status","Number","223","units","0","v1478294067","1.3.3.9","410192","","","","0"
"2023","Canada","2016A000011124","Female","20 to 29 years","Yes, deceased","Number","223","units","0","v1478294068","1.3.3.10","0","","","","0"
